	CustomerID	Calendarday	month	PerformanceEvaluationPlanned	PerformanceEvaluationExecuted	PerformanceEvaluationAdHoc	TERRID	SAPECCSalesGroup	SAPECoeficient	APECoeficient	FPECoeficient	SAMEDAYVISIT	OVERDUE	UNDERDUE	OK	NOTOK	STATUS	V22	OVERDUEDAYS	TRESHOLD
75828	100007704	7/6/2017	7	1	1	 	Employee 2	Team 10	40,8221153846154	 	40,8221153846154	 	overdue	 	 	 	overdue	ok	8	,15
75857	100007705	7/6/2017	7	1	1	 	Employee 2	Team 10	28,9380769230769	 	28,9380769230769	 	overdue	 	 	 	overdue	ok	8	,15
76091	100007747	10/12/2017	10	1	1	 	Employee 3	Team 10	73,0084666666667	 	73,0084666666667	 	overdue	 	 	 	overdue	ok	8	,15
76484	100007793	9/6/2017	9	1	1	 	Employee 14	Team 8	96,4333333333333	 	64,2888888888889	 	overdue	 	 	 	overdue	not ok	8	,15
76626	100007819	8/7/2017	8	1	1	 	Employee 15	Team 8	43,2547619047619	 	43,1740740740741	 	overdue	 	 	 	overdue	ok	9	,15
76641	100007819	10/30/2017	11	1	1	 	Employee 15	Team 8	73,95	 	74,5125	 	overdue	 	 	 	overdue	ok	9	,15
76761	100007833	8/7/2017	8	1	1	 	Employee 15	Team 8	63,9666666666667	 	68,5	 	overdue	 	 	 	overdue	ok	9	,15
76775	100007833	10/30/2017	11	1	1	 	Employee 15	Team 8	75,8916666666667	 	76,6	 	overdue	 	 	 	overdue	ok	9	,15
76844	100007839	8/7/2017	8	1	1	 	Employee 15	Team 8	65,575	 	68,5027777777778	 	overdue	 	 	 	overdue	ok	9	,15
76858	100007839	10/30/2017	11	1	1	 	Employee 15	Team 8	70,25	 	74,1458333333334	 	overdue	 	 	 	overdue	ok	9	,15
76961	100007867	12/6/2017	12	1	1	 	Employee 25	Team 11	56,0738181818182	 	60,0452467532468	 	overdue	 	 	 	overdue	ok	8	,15
77027	100007873	8/30/2017	9	1	1	 	Employee 25	Team 11	47,525	 	47,525	 	overdue	 	 	 	overdue	ok	15	,15
77044	100007873	12/6/2017	12	1	1	 	Employee 25	Team 11	27,5681666666667	 	27,8806666666667	 	overdue	 	 	 	overdue	ok	8	,15
77198	100007943	11/28/2017	12	1	1	 	Employee 23	Team 11	11,1428571428571	 	11,1428571428571	 	overdue	 	 	 	overdue	ok	15	,15
77346	100008019	7/6/2017	7	1	1	 	Employee 70	Team 3	72,9	 	0	 	overdue	 	 	 	overdue	not ok	15	,15
77361	100008026	5/8/2017	5	1	1	 	Employee 72	Team 3	41,025	 	41,025	 	overdue	 	 	 	overdue	ok	15	,15
77393	100008026	11/27/2017	12	1	1	 	Employee 72	Team 3	62,9	 	31,45	 	overdue	 	 	 	overdue	not ok	15	,15
77456	100008060	5/10/2017	5	1	1	 	Employee 72	Team 3	91,0175	 	60,6783333333333	 	overdue	 	 	 	overdue	not ok	13	,15
77517	100008060	11/29/2017	12	1	1	 	Employee 72	Team 3	93,8931818181818	 	75,6709090909091	 	overdue	 	 	 	overdue	not ok	13	,15
77548	100008080	11/6/2017	11	1	1	 	Employee 69	Team 3	53,075	 	54,7625	 	overdue	 	 	 	overdue	ok	8	,15
77793	100008108	10/2/2017	10	1	1	 	Employee 70	Team 3	62,215	 	62,215	 	overdue	 	 	 	overdue	ok	9	,15
78187	100008163	10/9/2017	10	1	1	 	Employee 73	Team 3	77,3115384615385	 	-1E-014	 	overdue	 	 	 	overdue	not ok	8	,15
79495	100008276	11/7/2017	11	1	1	 	Employee 66	Team 12	62	 	62	 	overdue	 	 	 	overdue	ok	3	,15
79530	100008277	11/7/2017	11	1	1	 	Employee 66	Team 12	48	 	20,4	 	overdue	 	 	 	overdue	not ok	3	,15
79597	100008292	11/7/2017	11	1	1	 	Employee 66	Team 12	36,64	 	35,7025	 	overdue	 	 	 	overdue	ok	3	,15
79621	100008298	5/15/2017	5	1	1	 	Employee 66	Team 12	59,4	 	29,7	 	overdue	 	 	 	overdue	not ok	8	,15
79766	100008314	8/30/2017	9	1	1	 	Employee 66	Team 12	44,7035714285714	 	44,7035714285714	 	overdue	 	 	 	overdue	ok	23	,15
79801	100008333	10/9/2017	10	1	1	 	Employee 74	Team 3	59,2183333333333	 	59,2183333333333	 	overdue	 	 	 	overdue	ok	9	,15
80260	100008385	7/14/2017	7	1	1	 	Employee 52	Team 2	28,0125	 	48,5375	 	overdue	 	 	 	overdue	ok	8	,15
80399	100008409	9/11/2017	9	1	1	 	Employee 52	Team 2	54,8333333333333	 	55,7222222222222	 	overdue	 	 	 	overdue	ok	8	,15
80514	100008415	10/2/2017	10	1	1	 	Employee 50	Team 2	77,9666666666667	 	77,9666666666667	 	overdue	 	 	 	overdue	ok	9	,15
80572	100008425	9/11/2017	9	1	1	 	Employee 52	Team 2	50,1083333333333	 	32,6680555555556	 	overdue	 	 	 	overdue	not ok	8	,15
80643	100008427	10/2/2017	10	1	1	 	Employee 50	Team 2	34,9291666666667	 	34,9291666666667	 	overdue	 	 	 	overdue	ok	8	,15
80673	100008431	10/2/2017	10	1	1	 	Employee 50	Team 2	39,5083333333333	 	19,5791666666667	 	overdue	 	 	 	overdue	not ok	8	,15
80752	100008448	6/9/2017	6	1	1	 	Employee 55	Team 11	23,125	 	24,6011904761905	 	overdue	 	 	 	overdue	ok	8	,15
80822	100008483	7/25/2017	7	1	1	 	Employee 56	Team 11	50,8307692307692	 	50,8307692307692	 	overdue	 	 	 	overdue	ok	3	,15
80947	100008507	6/15/2017	6	1	1	 	Employee 55	Team 11	25,9752	 	25,9752	 	overdue	 	 	 	overdue	ok	3	,15
81133	100008537	9/11/2017	9	1	1	 	Employee 52	Team 2	37,5918421052632	 	42,0408187134503	 	overdue	 	 	 	overdue	ok	8	,15
81194	100008538	9/15/2017	9	1	1	 	Employee 52	Team 2	46,2570454545454	 	46,2843181818182	 	overdue	 	 	 	overdue	ok	5	,15
81466	100008574	10/2/2017	10	1	1	 	Employee 50	Team 2	49,85	 	49,85	 	overdue	 	 	 	overdue	ok	9	,15
81747	100008626	10/3/2017	10	1	1	 	Employee 73	Team 3	7,08909090909091	 	7,08909090909091	 	overdue	 	 	 	overdue	ok	9	,15
81760	100008629	6/21/2017	6	1	1	 	Employee 70	Team 3	82,4886666666667	 	72,6007	 	overdue	 	 	 	overdue	ok	8	,15
81775	100008632	7/6/2017	7	1	1	 	Employee 70	Team 3	63	 	63	 	overdue	 	 	 	overdue	ok	15	,15
81989	100008648	11/6/2017	11	1	1	 	Employee 72	Team 3	71,8286363636363	 	71,8286363636363	 	overdue	 	 	 	overdue	ok	8	,15
82015	100008649	11/1/2017	11	1	1	 	Employee 69	Team 3	74,5653846153846	 	74,5653846153846	 	overdue	 	 	 	overdue	ok	15	,15
82188	100008695	10/10/2017	10	1	1	 	Employee 62	Team 7	31,0740384615385	 	31,0740384615385	 	overdue	 	 	 	overdue	ok	9	,15
82428	100008743	9/6/2017	9	1	1	 	Employee 61	Team 7	91,14	 	-1E-014	 	overdue	 	 	 	overdue	not ok	15	,15
82462	100008771	10/5/2017	10	1	1	 	Employee 61	Team 7	76,7036666666667	 	38,3518333333333	 	overdue	 	 	 	overdue	not ok	9	,15
83161	100008922	11/7/2017	11	1	1	 	Employee 66	Team 12	77,56	 	77,56	 	overdue	 	 	 	overdue	ok	3	,15
83188	100008923	8/30/2017	9	1	1	 	Employee 66	Team 12	89,2	 	89,2	 	overdue	 	 	 	overdue	ok	23	,15
83553	100008937	12/15/2017	12	1	1	 	Employee 63	Team 12	83,6222222222222	 	77,3365079365079	 	overdue	 	 	 	overdue	ok	5	,15
83680	100008998	7/20/2017	7	1	1	 	Employee 65	Team 12	61,9545454545455	 	46,7257272727273	 	overdue	 	 	 	overdue	not ok	5	,15
83695	100008998	9/4/2017	9	1	1	 	Employee 65	Team 12	61,9545454545455	 	61,9545454545455	 	overdue	 	 	 	overdue	ok	4	,15
83749	100009009	7/10/2017	7	1	1	 	Employee 67	Team 12	37,2455333333333	 	37,2455333333333	 	overdue	 	 	 	overdue	ok	15	,15
83974	100009063	6/12/2017	6	1	1	 	Employee 34	Team 6	89,684	 	89,684	 	overdue	 	 	 	overdue	ok	8	,15
83982	100009063	7/31/2017	8	1	1	 	Employee 34	Team 6	82,153	 	82,153	 	overdue	 	 	 	overdue	ok	9	,15
84808	100009155	10/10/2017	10	1	1	 	Employee 26	Team 5	79,6583333333333	 	83,4361111111111	 	overdue	 	 	 	overdue	ok	8	,15
85828	100009291	9/12/2017	9	1	1	 	Employee 48	Team 4	16,3125	 	16,3125	 	overdue	 	 	 	overdue	ok	8	,15
85937	100009312	9/15/2017	 	 	 	 	 	 	38,2616666666667	 	39,6679166666667	 	overdue	 	 	 	overdue	ok	7	,15
85975	100009323	10/13/2017	10	1	1	 	Employee 13	Team 9	57,6078	 	65,4489	 	overdue	 	 	 	overdue	ok	7	,15
86025	100009325	9/14/2017	9	1	1	 	Employee 13	Team 9	77,575	 	38,7875	 	overdue	 	 	 	overdue	not ok	8	,15
86068	100009326	9/14/2017	9	1	1	 	Employee 13	Team 9	67,85	 	67,85	 	overdue	 	 	 	overdue	ok	8	,15
86230	100009341	9/14/2017	9	1	1	 	Employee 13	Team 9	54,290350877193	 	55,3111842105263	 	overdue	 	 	 	overdue	ok	8	,15
86379	100009357	10/13/2017	 	 	 	 	 	 	48,1642	 	56,6958	 	overdue	 	 	 	overdue	ok	7	,15
86398	100009359	10/13/2017	 	 	 	 	 	 	59,1061333333333	 	36,5042333333333	 	overdue	 	 	 	overdue	not ok	7	,15
86424	100009361	9/14/2017	9	1	1	 	Employee 13	Team 9	34,5045523809524	 	34,5045523809524	 	overdue	 	 	 	overdue	ok	8	,15
86468	100009364	9/14/2017	9	1	1	 	Employee 13	Team 9	55,8441666666667	 	57,1775	 	overdue	 	 	 	overdue	ok	8	,15
86512	100009366	9/14/2017	9	1	1	 	Employee 13	Team 9	73,6125	 	74,55	 	overdue	 	 	 	overdue	ok	8	,15
86555	100009367	9/14/2017	9	1	1	 	Employee 13	Team 9	93,7904761904762	 	48,2285714285715	 	overdue	 	 	 	overdue	not ok	8	,15
86645	100009382	9/15/2017	 	 	 	 	 	 	66,875	 	66,875	 	overdue	 	 	 	overdue	ok	7	,15
86942	100009427	9/14/2017	9	1	1	 	Employee 13	Team 9	38,9008333333333	 	41,03625	 	overdue	 	 	 	overdue	ok	8	,15
87283	100009452	8/31/2017	9	1	1	 	Employee 7	Team 8	73,5179166666667	 	75,4853333333334	 	overdue	 	 	 	overdue	ok	15	,15
87534	100009507	10/31/2017	11	1	1	 	Employee 11	Team 9	75,4881428571429	 	50,3254285714286	 	overdue	 	 	 	overdue	not ok	7	,15
88225	100009581	7/10/2017	7	1	1	 	Employee 1	Team 10	54,4775	 	55,2021233766234	 	overdue	 	 	 	overdue	ok	3	,15
88372	100009610	7/6/2017	7	1	1	 	Employee 70	Team 3	96,75	 	97,5625	 	overdue	 	 	 	overdue	ok	15	,15
88588	100009678	11/7/2017	11	1	1	 	Employee 72	Team 3	66,3556818181818	 	66,3556818181818	 	overdue	 	 	 	overdue	ok	9	,15
88638	100009681	5/9/2017	5	1	1	 	Employee 71	Team 3	70,8192307692308	 	-1E-014	 	overdue	 	 	 	overdue	not ok	9	,15
88662	100009681	10/10/2017	10	1	1	 	Employee 71	Team 3	67,525	 	67,525	 	overdue	 	 	 	overdue	ok	3	,15
88679	100009692	5/9/2017	5	1	1	 	Employee 71	Team 3	20,1278846153846	 	20,1278846153846	 	overdue	 	 	 	overdue	ok	9	,15
88703	100009702	9/13/2017	9	1	1	 	Employee 53	Team 2	36,3	 	39,725	 	overdue	 	 	 	overdue	ok	10	,15
88773	100009719	10/5/2017	10	1	1	 	Employee 53	Team 2	65,6	 	43,7333333333333	 	overdue	 	 	 	overdue	not ok	9	,15
88908	100009729	9/12/2017	9	1	1	 	Employee 52	Team 2	55,0666666666667	 	42,65	 	overdue	 	 	 	overdue	not ok	8	,15
88947	100009738	6/19/2017	6	1	1	 	Employee 53	Team 2	43,1625	 	45,9625	 	overdue	 	 	 	overdue	ok	9	,15
88994	100009741	6/19/2017	6	1	1	 	Employee 53	Team 2	44,8625	 	48,5825	 	overdue	 	 	 	overdue	ok	9	,15
89157	100009761	9/11/2017	9	1	1	 	Employee 52	Team 2	93,0666666666667	 	93,0111111111111	 	overdue	 	 	 	overdue	ok	9	,15
89215	100009764	7/14/2017	7	1	1	 	Employee 52	Team 2	11,1375	 	40,2125	 	overdue	 	 	 	overdue	ok	8	,15
89375	100009772	9/4/2017	9	1	1	 	Employee 52	Team 2	51	 	0	 	overdue	 	 	 	overdue	not ok	15	,15
89435	100009776	9/12/2017	9	1	1	 	Employee 52	Team 2	47,9291666666667	 	56,0291666666667	 	overdue	 	 	 	overdue	ok	8	,15
89547	100009875	8/30/2017	9	1	1	 	Employee 66	Team 12	52,9291666666667	 	52,9291666666667	 	overdue	 	 	 	overdue	ok	23	,15
89577	100009882	7/5/2017	7	1	1	 	Employee 65	Team 12	73,7582857142857	 	38,3991052631579	 	overdue	 	 	 	overdue	not ok	15	,15
89586	100009882	8/30/2017	9	1	1	 	Employee 65	Team 12	77,4982105263158	 	1E-014	 	overdue	 	 	 	overdue	not ok	23	,15
89613	100009883	7/5/2017	7	1	1	 	Employee 65	Team 12	57,4	 	28,7	 	overdue	 	 	 	overdue	not ok	15	,15
89622	100009883	8/30/2017	9	1	1	 	Employee 65	Team 12	57,4	 	57,4	 	overdue	 	 	 	overdue	ok	23	,15
89676	100009888	8/30/2017	9	1	1	 	Employee 66	Team 12	80,6666666666667	 	80,6666666666667	 	overdue	 	 	 	overdue	ok	23	,15
89695	100009893	7/5/2017	7	1	1	 	Employee 66	Team 12	48,8	 	28,9	 	overdue	 	 	 	overdue	not ok	15	,15
89705	100009893	8/30/2017	9	1	1	 	Employee 66	Team 12	57,8	 	57,8	 	overdue	 	 	 	overdue	ok	23	,15
89820	100009898	10/4/2017	10	1	1	 	Employee 54	Team 2	91,2666666666667	 	91,2666666666667	 	overdue	 	 	 	overdue	ok	17	,15
89874	100009900	10/2/2017	10	1	1	 	Employee 54	Team 2	46,5666666666667	 	46,5666666666667	 	overdue	 	 	 	overdue	ok	9	,15
89940	100009903	10/2/2017	10	1	1	 	Employee 54	Team 2	69,9416666666667	 	69,9416666666667	 	overdue	 	 	 	overdue	ok	9	,15
89993	100009909	10/2/2017	10	1	1	 	Employee 54	Team 2	30,8791666666667	 	30,8791666666667	 	overdue	 	 	 	overdue	ok	9	,15
90068	100009917	10/2/2017	10	1	1	 	Employee 54	Team 2	53,4833333333333	 	53,4833333333333	 	overdue	 	 	 	overdue	ok	9	,15
90111	100009919	10/4/2017	10	1	1	 	Employee 54	Team 2	65,5693328571429	 	65,5693328571429	 	overdue	 	 	 	overdue	ok	17	,15
90257	100009928	10/2/2017	10	1	1	 	Employee 54	Team 2	67,088	 	67,088	 	overdue	 	 	 	overdue	ok	9	,15
90310	100009933	10/4/2017	10	1	1	 	Employee 54	Team 2	52,7583333333333	 	52,7583333333333	 	overdue	 	 	 	overdue	ok	17	,15
90369	100009939	10/5/2017	10	1	1	 	Employee 54	Team 2	42,9604	 	42,9604	 	overdue	 	 	 	overdue	ok	8	,15
90448	100009953	10/4/2017	10	1	1	 	Employee 54	Team 2	57,3436857142857	 	57,3436857142857	 	overdue	 	 	 	overdue	ok	17	,15
90781	100010080	6/9/2017	6	1	1	 	Employee 55	Team 11	16,5083333333333	 	20,4944444444444	 	overdue	 	 	 	overdue	ok	8	,15
90818	100010083	6/15/2017	6	1	1	 	Employee 56	Team 11	39,8595238095238	 	39,8595238095238	 	overdue	 	 	 	overdue	ok	3	,15
90831	100010083	9/7/2017	9	1	1	 	Employee 56	Team 11	43,7880952380952	 	43,7880952380952	 	overdue	 	 	 	overdue	ok	9	,15
90901	100010131	7/10/2017	7	1	1	 	Employee 55	Team 11	75,6801587301587	 	75,6801587301587	 	overdue	 	 	 	overdue	ok	9	,15
91007	100010222	5/9/2017	5	1	1	 	Employee 71	Team 3	68,9771666666667	 	68,9771666666667	 	overdue	 	 	 	overdue	ok	9	,15
91031	100010222	10/10/2017	10	1	1	 	Employee 71	Team 3	83,2857142857143	 	83,2857142857143	 	overdue	 	 	 	overdue	ok	3	,15
91909	100010981	6/12/2017	6	1	1	 	Employee 34	Team 6	71,9666666666667	 	71,9666666666667	 	overdue	 	 	 	overdue	ok	8	,15
91917	100010981	7/31/2017	8	1	1	 	Employee 34	Team 6	74,0166666666667	 	74,0166666666667	 	overdue	 	 	 	overdue	ok	9	,15
91948	100011100	6/12/2017	6	1	1	 	Employee 28	Team 5	88,2307692307692	 	58,8205128205128	 	overdue	 	 	 	overdue	not ok	8	,15
91959	100011100	8/7/2017	8	1	1	 	Employee 28	Team 5	53,1309523809524	 	53,1309523809524	 	overdue	 	 	 	overdue	ok	9	,15
91971	100011100	10/16/2017	10	1	1	 	Employee 28	Team 5	53,1309523809524	 	53,1309523809524	 	overdue	 	 	 	overdue	ok	9	,15
92419	100012397	5/16/2017	5	1	1	 	Employee 34	Team 6	65,425	 	65,425	 	overdue	 	 	 	overdue	ok	8	,15
93222	100012728	8/16/2017	8	1	1	 	Employee 48	Team 4	40,8	 	26,7	 	overdue	 	 	 	overdue	not ok	3	,15
93323	100012741	10/2/2017	10	1	1	 	Employee 45	Team 4	75,4153846153846	 	75,4153846153846	 	overdue	 	 	 	overdue	ok	8	,15
93908	100012808	6/9/2017	6	1	1	 	Employee 58	Team 7	66,347619047619	 	66,9309523809524	 	overdue	 	 	 	overdue	ok	8	,15
94020	100012827	10/31/2017	11	1	1	 	Employee 62	Team 7	39,85	 	39,85	 	overdue	 	 	 	overdue	ok	8	,15
94263	100012864	8/7/2017	8	1	1	 	Employee 15	Team 8	41,5083333333333	 	41,0694444444444	 	overdue	 	 	 	overdue	ok	9	,15
94278	100012864	10/30/2017	11	1	1	 	Employee 15	Team 8	46,5883333333333	 	47,0570833333333	 	overdue	 	 	 	overdue	ok	9	,15
94293	100012869	8/7/2017	8	1	1	 	Employee 15	Team 8	22,025	 	21,225	 	overdue	 	 	 	overdue	ok	9	,15
94308	100012869	10/30/2017	11	1	1	 	Employee 15	Team 8	13,5583333333333	 	14,225	 	overdue	 	 	 	overdue	ok	9	,15
94453	100012933	9/6/2017	9	1	1	 	Employee 14	Team 8	98,6	 	98,6	 	overdue	 	 	 	overdue	ok	8	,15
94474	100012947	7/5/2017	7	1	1	 	Employee 22	Team 13	43,5976923076923	 	38,8963461538462	 	overdue	 	 	 	overdue	ok	8	,15
94553	100012961	5/11/2017	5	1	1	 	Employee 19	Team 13	54,0767307692308	 	54,0767307692308	 	overdue	 	 	 	overdue	ok	8	,15
94654	100013015	8/31/2017	9	1	1	 	Employee 19	Team 13	89,8625	 	89,8625	 	overdue	 	 	 	overdue	ok	9	,15
94764	100013042	10/3/2017	10	1	1	 	Employee 20	Team 13	83	 	79,6326923076923	 	overdue	 	 	 	overdue	ok	8	,15
94896	100013136	11/15/2017	11	1	1	 	Employee 52	Team 2	85,759	 	37,088	 	overdue	 	 	 	overdue	not ok	3	,15
94947	100013204	9/12/2017	9	1	1	 	Employee 52	Team 2	90,6625	 	90,0125	 	overdue	 	 	 	overdue	ok	8	,15
94985	100013208	10/13/2017	 	 	 	 	 	 	50,9381666666667	 	51,1596666666667	 	overdue	 	 	 	overdue	ok	8	,15
95014	100013231	8/31/2017	9	1	1	 	Employee 19	Team 13	59,3966666666667	 	47,656875	 	overdue	 	 	 	overdue	not ok	9	,15
95109	100013315	10/3/2017	10	1	1	 	Employee 20	Team 13	64,2931666666667	 	67,0781666666666	 	overdue	 	 	 	overdue	ok	8	,15
95234	100013581	10/9/2017	10	1	1	 	Employee 7	Team 8	81,6026666666667	 	81,6026666666667	 	overdue	 	 	 	overdue	ok	9	,15
95283	100013588	10/12/2017	10	1	1	 	Employee 17	Team 8	67,5153846153846	 	75,6826923076923	 	overdue	 	 	 	overdue	ok	8	,15
95932	100013863	7/17/2017	7	1	1	 	Employee 67	Team 12	64,375	 	64,375	 	overdue	 	 	 	overdue	ok	8	,15
96159	100013929	6/5/2017	6	1	1	 	Employee 67	Team 12	51,772	 	0	 	overdue	 	 	 	overdue	not ok	16	,15
96728	100014246	10/31/2017	11	1	1	 	Employee 11	Team 9	80,254	 	56,393	 	overdue	 	 	 	overdue	not ok	7	,15
96804	100014263	9/6/2017	9	1	1	 	Employee 12	Team 9	83,4	 	84,0097222222222	 	overdue	 	 	 	overdue	ok	9	,15
96838	100014272	8/30/2017	9	1	1	 	Employee 12	Team 9	58,8730769230769	 	58,0230769230769	 	overdue	 	 	 	overdue	ok	16	,15
97044	100014435	10/9/2017	10	1	1	 	Employee 73	Team 3	77,3115384615385	 	-1E-014	 	overdue	 	 	 	overdue	not ok	8	,15
97342	100014728	10/2/2017	10	1	1	 	Employee 70	Team 3	60,951	 	60,951	 	overdue	 	 	 	overdue	ok	9	,15
97464	100014763	11/30/2017	12	1	1	 	Employee 72	Team 3	79,919	 	86,4663181818182	 	overdue	 	 	 	overdue	ok	13	,15
98161	100016508	11/2/2017	11	1	1	 	Employee 48	Team 4	49,4038461538462	 	56,325	 	overdue	 	 	 	overdue	not ok	15	,15
98307	100016553	8/4/2017	8	1	1	 	Employee 64	Team 12	73,6286666666667	 	36,8143333333333	 	overdue	 	 	 	overdue	not ok	9	,15
98391	100016576	7/13/2017	7	1	1	 	Employee 67	Team 12	89,2733333333333	 	44,6357142857143	 	overdue	 	 	 	overdue	not ok	15	,15
98450	100016578	7/17/2017	7	1	1	 	Employee 67	Team 12	53,875	 	53,875	 	overdue	 	 	 	overdue	ok	8	,15
98602	100016669	5/16/2017	5	1	1	 	Employee 34	Team 6	91,9	 	91,9	 	overdue	 	 	 	overdue	ok	8	,15
99144	100016962	12/7/2017	12	1	1	 	Employee 18	Team 13	91,2066666666667	 	68,405	 	overdue	 	 	 	overdue	not ok	9	,15
99696	100017052	5/8/2017	5	1	1	 	Employee 39	Team 6	64,225	 	62,475	 	overdue	 	 	 	overdue	ok	8	,15
100167	100017138	7/31/2017	8	1	1	 	Employee 34	Team 6	87,026	 	87,026	 	overdue	 	 	 	overdue	ok	9	,15
100243	100017142	7/31/2017	8	1	1	 	Employee 34	Team 6	63,8925	 	63,8925	 	overdue	 	 	 	overdue	ok	9	,15
100278	100017146	10/3/2017	10	1	1	 	Employee 39	Team 6	53,798	 	53,798	 	overdue	 	 	 	overdue	ok	8	,15
100571	100017170	10/31/2017	11	1	1	 	Employee 11	Team 9	46,0982285714286	 	46,0982285714286	 	overdue	 	 	 	overdue	ok	7	,15
100740	100017189	11/1/2017	11	1	1	 	Employee 62	Team 7	54,7923076923077	 	54,7923076923077	 	overdue	 	 	 	overdue	ok	15	,15
100775	100017193	11/1/2017	11	1	1	 	Employee 62	Team 7	43,2916666666667	 	50,34375	 	overdue	 	 	 	overdue	ok	15	,15
101111	100017259	10/3/2017	10	1	1	 	Employee 46	Team 4	70,5333333333333	 	47,0222222222222	 	overdue	 	 	 	overdue	not ok	8	,15
101127	100017263	7/17/2017	7	1	1	 	Employee 67	Team 12	58,9166666666667	 	58,9166666666667	 	overdue	 	 	 	overdue	ok	8	,15
101167	100017278	7/5/2017	7	1	1	 	Employee 11	Team 9	44,1346666666667	 	56,1813333333333	 	overdue	 	 	 	overdue	ok	15	,15
101409	100017339	9/6/2017	9	1	1	 	Employee 12	Team 9	79,1393333333334	 	62,6617222222222	 	overdue	 	 	 	overdue	ok	9	,15
101747	100017390	10/3/2017	10	1	1	 	Employee 42	Team 1	69,5980606060606	 	69,5980606060606	 	overdue	 	 	 	overdue	ok	9	,15
101752	100017390	11/28/2017	12	1	1	 	Employee 42	Team 1	75,2093939393939	 	39,8833333333333	 	overdue	 	 	 	overdue	not ok	16	,15
102305	100017477	10/10/2017	10	1	1	 	Employee 55	Team 11	49,8088181818182	 	-1E-014	 	overdue	 	 	 	overdue	not ok	8	,15
102534	100017503	12/7/2017	12	1	1	 	Employee 25	Team 11	80	 	80	 	overdue	 	 	 	overdue	ok	4	,15
102603	100017508	10/30/2017	11	1	1	 	Employee 14	Team 8	94,4	 	94,4	 	overdue	 	 	 	overdue	ok	8	,15
103582	100017634	9/13/2017	9	1	1	 	Employee 23	Team 11	64,4871333333333	 	64,4871333333333	 	overdue	 	 	 	overdue	ok	8	,15
103656	100017646	8/31/2017	9	1	1	 	Employee 19	Team 13	34,8583333333333	 	34,8583333333333	 	overdue	 	 	 	overdue	ok	9	,15
103987	100017675	10/3/2017	10	1	1	 	Employee 50	Team 2	63,6	 	64,2666666666667	 	overdue	 	 	 	overdue	ok	8	,15
104205	100017700	6/9/2017	6	1	1	 	Employee 58	Team 7	32,5428571428571	 	35,1095238095238	 	overdue	 	 	 	overdue	ok	8	,15
104260	100017703	7/13/2017	7	1	1	 	Employee 65	Team 12	84,6090909090909	 	70,6393939393939	 	overdue	 	 	 	overdue	not ok	6	,15
104280	100017703	9/14/2017	9	1	1	 	Employee 65	Team 12	81,7590909090909	 	81,401948051948	 	overdue	 	 	 	overdue	ok	5	,15
104914	100017792	5/9/2017	5	1	1	 	Employee 69	Team 3	23,1458333333333	 	23,1458333333333	 	overdue	 	 	 	overdue	ok	8	,15
104944	100017792	11/7/2017	11	1	1	 	Employee 69	Team 3	41,69	 	41,69	 	overdue	 	 	 	overdue	ok	9	,15
105166	100017809	8/31/2017	9	1	1	 	Employee 6	Team 8	98,6	 	65,7333333333333	 	overdue	 	 	 	overdue	not ok	9	,15
105564	100017850	5/10/2017	5	1	1	 	Employee 63	Team 12	45,425	 	18,5875	 	overdue	 	 	 	overdue	not ok	8	,15
105717	100017864	11/28/2017	12	1	1	 	Employee 28	Team 5	46,5791666666667	 	23,2895833333333	 	overdue	 	 	 	overdue	not ok	8	,15
105881	100017880	8/31/2017	9	1	1	 	Employee 6	Team 8	84,4	 	56,2666666666667	 	overdue	 	 	 	overdue	not ok	9	,15
105981	100017885	10/16/2017	10	1	1	 	Employee 7	Team 8	37,4375	 	37,4375	 	overdue	 	 	 	overdue	ok	3	,15
106030	100017889	12/5/2017	12	1	1	 	Employee 3	Team 10	53,5690476190476	 	55,4940476190476	 	overdue	 	 	 	overdue	ok	9	,15
106074	100017890	9/15/2017	9	1	1	 	Employee 44	Team 1	69,6645454545455	 	59,7124675324676	 	overdue	 	 	 	overdue	not ok	6	,15
106251	100017906	10/5/2017	10	1	1	 	Employee 54	Team 2	76,3713333333333	 	76,3713333333333	 	overdue	 	 	 	overdue	ok	8	,15
106256	100017906	11/30/2017	12	1	1	 	Employee 54	Team 2	83,9023333333333	 	81,392	 	overdue	 	 	 	overdue	ok	3	,15
106788	100017990	8/31/2017	9	1	1	 	Employee 19	Team 13	13,0166666666667	 	12,74375	 	overdue	 	 	 	overdue	ok	9	,15
107096	100018041	10/3/2017	10	1	1	 	Employee 34	Team 6	85,9333333333333	 	85,9333333333333	 	overdue	 	 	 	overdue	ok	8	,15
107224	100018057	10/10/2017	10	1	1	 	Employee 40	Team 6	65,3967333333333	 	65,3967333333333	 	overdue	 	 	 	overdue	ok	8	,15
107468	100018157	7/5/2017	7	1	1	 	Employee 66	Team 12	36,013	 	36,013	 	overdue	 	 	 	overdue	ok	15	,15
107510	100018158	11/7/2017	11	1	1	 	Employee 66	Team 12	63,8	 	63,8	 	overdue	 	 	 	overdue	ok	3	,15
107557	100018173	7/10/2017	7	1	1	 	Employee 63	Team 12	29,1275	 	29,1275	 	overdue	 	 	 	overdue	ok	9	,15
107567	100018173	9/11/2017	9	1	1	 	Employee 63	Team 12	32,3358333333333	 	34,6025	 	overdue	 	 	 	overdue	ok	8	,15
